PC1,PC2
0.00927239,-0.546534
0.198788,-0.608555
0.379797,-0.661414
0.484976,-0.697787
0.599323,-0.738122
0.867009,-0.825013
1.03337,-0.885942
0.964342,-0.847022
1.12019,-0.896375
1.24186,-0.932675
1.17286,-0.911769
1.65577,-1.1006
2.43401,-1.36461
2.65403,-1.4417
2.72039,-1.35939
2.54595,-0.744769
2.44049,-1.24003
2.86202,0.216693
2.88169,-1.48558
3.24973,-1.61567
3.46191,-1.6784
3.17573,-1.2869
3.66324,1.55457
3.22814,0.742994
3.28689,1.468
2.64349,-0.597561
3.1821,0.679062
3.21045,0.464554
2.39243,-1.08815
2.17308,-0.920381
1.89505,-0.723549
1.50689,-0.919742
1.44737,-0.99424
1.27873,-0.86478
1.3537,-0.970213
1.01751,-0.8628
0.868332,-0.814612
0.781491,-0.786165
0.781491,-0.786165
0.712987,-0.765644
0.756987,-0.777459
0.667144,-0.74583
0.379797,-0.661414
0.338262,-0.627072
0.278926,-0.610514
0.461631,-0.684265
0.215283,-0.608483
0.155393,-0.558906
-0.0872921,-0.481106
-0.155242,-0.493602
-0.173579,-0.485677
-0.205409,-0.481006
-0.237239,-0.476336
-0.0813954,-0.525689
-0.0197193,-0.550631
0.105045,-0.544586
-0.145554,-0.515964
0.046964,-0.581168
0.0892503,-0.564782
0.229815,-0.642025
0.330132,-0.659908
0.677351,-0.78659
0.832697,-0.835559
1.00688,-0.892838
1.24906,-0.970253
1.44966,-0.980694
1.47722,-1.02522
1.72226,-1.11871
1.66742,-1.08935
1.95344,-1.18416
2.23945,-1.06557
2.40545,-1.30862
2.44698,-1.34296
3.17336,0.917974
2.74961,-0.406679
2.94119,0.386446
2.53809,-1.33155
2.64983,-0.414505
3.48428,1.76865
2.62999,-1.29474
3.60581,2.01833
2.67662,-1.18567
2.8509,-0.905853
3.19601,0.223339
2.97784,-0.70768
3.09497,-0.518054
2.60859,-0.952126
3.03411,0.0128145
2.65514,-0.194651
3.13554,1.02518
1.95562,-1.08482
1.84724,-1.12901
1.74207,-1.09263
1.51155,-1.02198
1.31221,-0.961195
1.2437,-0.940673
1.02235,-0.873981
