PC1,PC2
-0.298956,-0.437318
-0.34425,-0.420896
-0.214246,-0.450916
-0.103236,-0.49753
-0.141776,-0.477192
-0.0862342,-0.521688
0.265235,-0.62257
0.657309,-0.745417
1.56577,-0.847843
2.43083,0.329693
3.09524,2.27045
2.95303,0.807112
2.68321,0.683842
2.74636,-0.167041
2.724,0.0327105
3.64617,2.34209
3.33461,0.839812
3.89956,2.18753
3.80634,1.22202
3.96771,1.93764
3.72568,0.540606
3.82052,0.877746
3.66383,0.320732
4.24684,2.32235
3.80102,0.498013
3.5157,-0.480807
4.13608,2.19242
3.34878,-0.220691
3.88125,1.93607
3.09751,-1.29139
3.57427,1.62511
3.0391,-0.698569
3.34043,1.49894
2.86544,-0.154161
3.64774,2.37419
3.02769,1.66655
2.03912,0.154233
2.22373,0.355981
2.34151,2.29566
2.30658,1.80121
1.38554,-0.251449
1.59832,0.0128161
1.55096,-0.550214
1.56552,-0.305598
1.13291,-0.154094
2.08731,2.48282
1.10873,0.0237993
0.794139,1.22221
0.514018,1.4502
0.150982,0.636376
-0.0509883,0.658952
0.179404,0.675408
0.108495,0.458818
-0.219479,0.323805
-0.0987102,1.18329
-0.271087,-0.0281312
0.0382885,1.30467
0.256322,1.99338
0.530649,3.16146
0.120243,0.946485
-0.304449,-0.000150332
-0.419901,-0.410582
-0.489433,-0.39393
-0.614748,-0.358368
-0.486494,-0.403553
-0.416962,-0.420206
-0.173883,-0.498466
0.0446432,-0.559705
0.141351,-0.586211
0.329266,-0.612163
0.628274,1.20035
0.454158,0.261975
1.02236,2.31742
0.576099,0.00149016
0.616511,-0.657454
1.48846,2.24946
1.72423,2.46461
1.91746,2.88771
2.06858,2.60905
2.06858,2.60905
2.04246,2.28786
1.93388,1.6735
1.43446,-0.188333
1.37011,-0.488068
1.72833,0.545964
2.21538,1.80065
1.85997,1.13581
1.85997,1.13581
2.14835,2.61339
1.73984,1.283
1.76264,1.55694
1.88735,2.90718
0.723587,-0.307635
1.33216,2.58746
0.462212,0.0823313
0.654383,0.836473
0.563042,0.345444
0.270358,-0.107523
0.0869983,-0.566504
0.0265257,-0.553136
-0.00970944,-0.539998
-0.131528,-0.505265
-0.210118,-0.485328
-0.329314,-0.443427
-0.389786,-0.430059
-0.4412,-0.419976
-0.459318,-0.413407
-0.51979,-0.400039
-0.461068,-0.428572
-0.589322,-0.383386
-0.469253,-0.433284
-0.487371,-0.426715
-0.836456,-0.313091
-0.863632,-0.303238
-0.845514,-0.309807
-0.842576,-0.31943
-0.684522,-0.367301
-0.477678,-0.432424
-0.399087,-0.452361
-0.408146,-0.449076
-0.171821,-0.531252
-0.246596,-0.497776
-0.0794833,-0.548932
-0.0190107,-0.5623
0.113932,-0.601944
0.496074,-0.713509
0.572599,-0.731819
1.02864,-0.868863
1.13478,-0.841771
1.51973,-1.02542
1.5802,-1.03878
1.73563,-1.09382
1.60963,-0.792233
1.97953,-0.470546
1.90382,-0.178717
2.53687,2.4177
1.56296,-1.00905
1.765,-0.290797
1.8882,-0.0922878
2.524,2.13249
2.00777,0.332802
2.52781,1.85782
2.55716,1.6385
2.38387,1.81177
2.3404,2.12501
2.06913,1.30262
1.76132,0.614159
1.09973,-0.804351
1.20588,-0.0921906
1.49507,1.19973
1.31009,0.805953
0.784876,-0.402675
0.488131,-0.692635
0.367186,-0.6659
0.34001,-0.656046
0.50593,-0.713572
0.514989,-0.716857
0.270478,-0.639394
0.0294644,-0.56276
-0.0581845,-0.539538
0.0861215,-0.589666
-0.189062,-0.501521
-0.225297,-0.488383
-0.294828,-0.47173
-0.275838,-0.486296
-0.438261,-0.429599
-0.462499,-0.429369
-0.509789,-0.404628
-0.273464,-0.486803
-0.607682,-0.402403
-0.580505,-0.412257
-0.418082,-0.468954
-0.54427,-0.425395
-0.38884,-0.480434
-0.226416,-0.537131
-0.137894,-0.568349
-0.248904,-0.521736
-0.343546,-0.496856
-0.158316,-0.554581
-0.0616082,-0.581087
0.154295,-0.649494
0.312349,-0.697365
0.846982,-0.854346
0.882405,-0.834882
1.6262,-1.0821
2.24549,0.723007
2.91958,2.54082
2.57597,1.09094
1.79998,-1.06905
1.92831,-0.526462
1.78281,-1.06378
2.17451,-1.24351
2.65243,0.0389266
2.40572,-1.2285
2.84471,-1.43297
2.92004,-1.45765
2.9233,-1.45291
3.26746,-1.5665
3.15438,-1.51826
3.13157,-1.51723
2.81165,-1.40387
2.69071,-1.37713
2.40877,-1.2929
2.15994,-1.1641
1.95385,-0.881222
2.17156,-0.6349
1.62843,-1.06483
1.65473,-1.09785
1.46513,-1.03129
1.23405,-0.965943
1.14553,-0.934724
1.25335,-0.94823
1.25886,-0.54727
1.52443,0.503322
1.23548,-0.965145
1.24955,-0.245541
1.14978,-0.564739
0.985411,-0.885227
0.967293,-0.878658
0.693856,-0.806506
0.599214,-0.781627
0.599214,-0.781627
1.54588,1.91415
0.958488,-0.641809
0.734719,-0.563747
1.7606,2.5556
0.592654,-0.698482
1.42382,2.7065
1.60492,2.90908
0.704737,0.221166
0.710969,-0.714475
0.39237,-0.716504
0.599586,-0.724744
0.730846,-0.142711
0.773695,-0.471438
1.13799,0.954436
1.19421,0.846043
1.70737,2.30002
1.5147,1.30464
1.31946,0.357857
2.07352,2.23592
1.26704,0.0385219
1.53724,0.506883
1.49256,-0.452395
1.69597,-0.185965
1.65717,-0.993519
2.04096,0.812089
2.23192,0.568672
2.13697,1.02045
1.84941,0.501454
2.05613,0.662084
1.69278,-0.716025
2.1419,0.5924
1.94229,-0.786827
1.80436,-0.618696
2.23829,0.276567
2.25184,0.191764
2.69949,2.61903
1.85702,-0.426834
1.84171,-0.461185
1.86401,-0.122373
2.45571,2.55321
2.22706,2.26371
1.74882,0.741018
1.38141,-0.474085
1.88733,1.86108
1.73564,1.46378
1.47925,1.17534
1.78918,1.75164
1.21068,0.641779
1.63306,1.46047
1.69749,2.91114
1.5826,2.76655
0.755502,-0.220362
0.840159,0.426505
1.08763,1.89377
0.581838,0.324047
0.580469,0.775873
0.090422,-0.524956
-0.123416,-0.458175
-0.141533,-0.451606
-0.2473,-0.421816
-0.442146,-0.369601
-0.424029,-0.37617
-0.52773,-0.348006
-0.42109,-0.385794
-0.232363,-0.444347
-0.187069,-0.46077
0.00165726,-0.519323
-0.0722441,-0.493844
0.111547,-0.534455
0.455712,-0.665959
0.91406,-0.810202
0.663672,-0.713492
0.814292,-0.670221
0.899123,-0.787671
0.814857,-0.404378
1.48538,0.80858
1.53761,0.765896
2.01666,1.84588
2.26349,2.45954
1.79867,-0.0664578
2.27479,1.99643
2.19263,1.58248
2.41804,2.15545
2.54749,2.54465
2.03944,0.186512
1.88718,-0.476625
2.04044,0.411941
1.89368,-0.00329523
2.03363,0.94659
1.85138,-0.382001
1.51553,-0.489447
1.41858,-0.439457
1.98541,2.06781
1.10891,-0.354168
0.839212,-0.734349
0.760622,-0.714412
0.560213,-0.659742
0.431959,-0.614557
0.404783,-0.604703
0.250541,-0.574453
0.18101,-0.5578
-0.0690629,-0.477882
-0.123416,-0.458175
-0.174829,-0.448092
-0.25342,-0.428155
-0.476316,-0.35809
-0.485375,-0.354805
-0.545847,-0.341437
-0.545847,-0.341437
-0.621499,-0.331124
-0.706209,-0.317526
-0.724327,-0.310957
-0.766682,-0.304158
-0.94635,-0.248889
-0.783926,-0.305586
-0.763743,-0.313781
-0.694211,-0.330434
-0.533219,-0.387928
-0.261532,-0.475245
-0.155766,-0.505035
-0.187312,-0.486356
0.126172,-0.589266
0.229,-0.609432
0.699664,-0.752216
0.802492,-0.772383
1.03451,-0.465939
1.1457,-0.835601
1.72652,0.965373
1.9994,1.31245
2.47632,2.2164
1.80617,0.204283
1.55296,-0.802334
2.24678,0.790648
2.62726,2.549
2.35312,1.17976
1.90617,-0.9013
2.52393,2.48098
1.99334,0.798703
2.51818,2.53153
1.86696,0.755202
1.61025,0.177434
1.46026,0.30271
1.32668,-0.664321
1.12585,0.30005
1.04176,0.757154
0.890341,1.30965
0.805129,1.23507
0.493444,0.233503
0.954443,1.90783
0.426606,0.692036
0.843625,2.43837
0.38713,1.24569
0.477833,1.005
-0.0733036,-0.162799
-0.107914,-0.214863
0.629346,2.44157
0.578058,2.53202
0.0404033,0.691646
0.685017,3.21158
0.353219,2.37796
0.433751,2.85711
-0.439208,-0.379225
-0.648675,-0.32127
-0.828343,-0.266001
-0.684037,-0.316129
-0.846461,-0.259432
-0.684037,-0.316129
-0.672913,-0.32104
-0.551094,-0.355773
-0.621499,-0.331124
-0.558087,-0.354115
-0.418151,-0.395417
-0.285208,-0.435061
-0.0783641,-0.500183
0.0931183,-0.560165
0.288838,-0.620377
0.559728,-0.710914
0.614323,-0.705035
1.03969,-0.831397
0.992646,-0.781069
1.11098,-0.832884
1.58132,-0.990036
1.6313,-1.00092
1.7478,-1.00761
1.79504,-0.322815
2.325,0.915958
2.77175,2.22489
2.10221,0.0931142
2.47824,1.39442
1.85644,-0.851585
1.9048,-0.369244
1.84244,-0.830358
2.82491,2.50493
2.43432,0.959013
1.86337,-0.877847
1.62504,-0.9225
1.50115,-0.886141
1.19323,-0.785686
1.07841,-0.752611
0.911294,-0.701456
0.69833,-0.642673
0.559267,-0.609368
0.386034,-0.564551
0.420204,-0.576063
0.212486,-0.502943
0.142955,-0.486291
0.0734236,-0.469638
-0.079068,-0.424223
-0.209945,-0.386205
-0.279477,-0.369553
-0.324771,-0.35313
-0.492441,-0.310769
-0.552914,-0.297401
-0.69285,-0.256099
-0.744264,-0.246016
-0.804736,-0.232648
-0.865209,-0.21928
-0.93911,-0.193801
-0.810856,-0.238987
-0.835094,-0.238757
-0.771682,-0.261749
-0.485375,-0.354805
-0.312886,-0.360328
-0.106729,-0.465541
0.165831,-0.560855
0.124353,-0.530894
0.534544,-0.66031
0.723271,-0.718863
1.0277,-0.818489
1.19394,-0.861647
1.40078,-0.92677
2.00733,-1.11882
2.42658,-1.25152
2.64185,-1.3175
2.3,-1.17995
2.42269,-0.916563
2.67626,-1.27227
3.16605,-0.511126
3.3281,-1.48074
3.11544,-1.21871
3.41193,-1.46843
3.5325,-1.22802
3.35001,-1.38888
3.97676,0.839177
4.11508,1.7012
3.92299,2.2199
2.89854,-0.366636
2.31836,-1.16094
2.21228,-1.01036
2.06916,-1.08901
2.00787,-1.04304
2.72234,2.17758
2.1113,1.821
1.28109,-0.0130201
0.798988,-0.753643
1.30633,0.28501
1.3449,1.80112
0.526053,-0.593312
0.732703,-0.745495
0.45602,-0.664839
0.382365,-0.662845
0.302901,-0.634911
0.209132,-0.618029
0.423719,-0.620114
1.25794,2.39644
0.830948,2.31304
-0.102034,-0.43624
0.0783322,0.539769
-0.710509,-0.382236
-0.958512,0.0750047
-1.22608,-0.282199
-1.38119,-0.243952
-1.32234,0.492951
-1.35089,0.116502
-1.52344,-0.226609
-1.54768,-0.226379
-1.36857,-0.290443
-1.18164,0.755482
-1.22207,0.0131297
-1.32327,-0.306865
-1.08925,-0.381841
-0.700747,-0.461482
-0.387509,-0.540907
-0.376454,-0.552511
-0.0697207,-0.628177
0.337532,-0.747969
1.03928,-0.956106
1.36063,-1.03751
1.41729,-1.03326
1.82455,-1.15305
1.80349,-1.13686
1.90775,-1.15623
1.77656,-1.10142
1.79363,0.795324
0.905649,0.407735
0.487889,-0.718222
0.424477,-0.69523
0.627506,-0.773891
0.0548907,-0.587778
-0.0182006,-0.473
-0.744048,-0.404308
-0.851435,-0.358386
-1.11912,-0.336778
-0.965759,-0.390191
-1.27774,-0.297702
-1.29585,-0.291133
-1.15417,-0.348429
-0.38447,3.1327
-0.384977,3.36855
-0.742815,3.33352
-1.73516,0.0341195
-1.85123,-0.134751
-1.93681,-0.113156
-1.92775,-0.11644
-1.95199,-0.11621
-1.94868,-0.0689511
-1.97917,-0.106357
-2.03058,-0.0962735
-1.88627,-0.146402
-2.0487,-0.0897045
-2.15883,-0.051088
-2.27159,-0.0196395
-2.30783,-0.00650152
-2.28971,-0.0130705
-2.28971,-0.0130705
-2.18013,-0.0604815
-2.0367,-0.102613
-1.93093,-0.132403
-1.87658,-0.15211
-1.50063,-0.227637
-0.681381,0.670163
-0.588997,-0.265029
0.564633,2.49506
0.430042,0.819662
1.08052,2.95931
0.229511,1.10008
0.371441,0.744344
0.216688,-0.151713
0.888542,2.41413
0.36407,0.58513
0.340944,-0.13119
0.356953,1.0875
-0.018013,-0.13474
0.865991,2.52682
0.393297,0.0595523
0.983295,1.5275
1.00464,0.417252
0.755621,-0.672003
1.155,-0.8133
1.45809,2.40847
0.18251,-0.0420611
0.509947,2.06653
-0.319625,1.08612
0.229842,3.3897
0.379148,3.37739
-0.101409,1.42063
0.137505,3.13242
-0.871329,-0.225619
-0.844092,-0.210869
-0.756196,-0.257574
-1.13571,-0.156752
-1.06181,-0.182231
-1.30894,-0.111936
-1.318,-0.108651
-1.36941,-0.0985677
-1.86337,0.0431419
-2.2347,0.117517
-2.12369,0.0709038
-2.28199,0.0931888
-2.3667,0.106787
-2.56242,0.166998
-2.56766,0.152662
-2.4847,0.123899
-2.46571,0.109333
-2.66143,0.169545
-2.74702,0.19114
-2.77419,0.200993
-2.65412,0.151095
-2.82561,0.211077
-2.95092,0.246639
-2.87408,0.211537
-2.82879,0.195114
-2.65731,0.135132
-2.76538,0.172123
-2.64062,0.127766
-2.4399,0.0563046
-2.27572,0.0147726
-2.09518,-0.0484934
-2.02064,-0.0763958
-1.61252,-0.204185
-1.44079,-0.207422
-0.931451,0.272992
-0.849127,0.173823
-0.24551,2.04075
0.0752254,2.35397
0.203843,1.52754
0.819328,2.99507
0.587675,2.26257
0.219633,0.603961
1.08071,3.21734
0.817304,1.27222
1.36576,2.71436
1.13423,1.44999
0.934922,0.103043
1.4519,1.69246
2.06769,2.88616
1.29339,0.104492
1.00507,-0.30823
1.03376,0.833654
1.22861,1.46651
0.809547,0.97004
0.256847,-0.107953
-0.0898122,-0.38034
-0.194767,-0.383151
-0.194767,-0.383151
-0.366249,-0.323169
-0.401611,-0.318028
-0.556726,-0.279781
-0.591646,-0.211064
-0.903506,-0.173356
-1.00633,-0.153189
-1.19506,-0.094636
-1.26953,-0.0600407
-1.43782,-0.0331671
-1.50736,-0.0165146
-1.54971,-0.00971563
-1.4387,-0.0563293
-1.75362,0.0457833
-1.78079,0.0556368
-1.84127,0.0690048
-1.75831,0.0402417
-1.77642,0.0468107
-1.64118,-3.28815e-05
-1.75131,0.0385837
-2.01744,0.123445
-1.9832,0.118626
-1.88068,0.0661802
-1.81727,0.0431888
-1.65278,-0.0151347
-1.45849,-0.0761437
-1.24259,-0.144551
-1.12776,-0.177626
-0.96971,-0.225497
-0.434692,-0.392576
0.0183437,-0.526689
0.473829,-0.672528
0.361312,-0.615493
0.446022,-0.629091
1.13203,-0.849077
1.6886,-1.03025
2.03975,-1.1455
2.27845,-1.21493
2.04705,-0.912747
2.16399,-0.598814
2.427,-0.368914
2.96835,2.13877
2.59887,0.191155
2.50273,0.771712
2.75357,1.31966
2.34261,0.0870708
2.17205,-1.10249
2.58543,-1.26501
2.43906,-1.21326
2.51296,-1.23874
2.14163,-1.11529
1.64991,-0.956313
1.29407,-0.846604
1.02181,-0.750171
0.808224,-0.706875
0.720575,-0.683654
0.855822,-0.730497
0.461443,-0.600451
0.62474,-0.665145
0.355677,-0.57066
0.149775,-0.506842
0.15296,-0.53995
0.0306462,-0.336348
0.0033441,-0.406862
0.122305,0.718969
-0.102359,-0.474367
-0.367611,-0.397503
-0.384855,-0.398932
-0.600442,-0.347316
-0.803159,-0.316606
-0.803159,-0.316606
-0.928474,-0.281044
-1.07048,-0.238115
-1.33498,-0.0965561
-1.3819,-0.167991
-1.36553,-0.189725
-1.59773,-0.141962
-1.65232,-0.147841
-1.67974,-0.163573
-1.64351,-0.176711
-1.41473,-0.266023
-1.26273,-0.31354
-0.601343,-0.523197
-0.45004,-0.543824
0.0278604,-0.66268
0.0874597,-0.668051
0.417873,-0.752741
0.785321,-0.816189
1.20608,0.526878
1.5573,0.877499
1.40404,-0.696136
1.43359,-0.657426
1.91626,0.759149
2.09686,0.873546
1.53173,-0.273026
1.55859,-1.00023
1.78061,-1.06229
1.68147,-0.937985
1.65673,-1.02594
1.5013,-0.970896
1.40591,-0.888812
1.23055,-0.866973
0.999712,-0.825105
0.705784,-0.745877
0.584027,-0.68654
0.49719,-0.69592
0.330078,-0.644765
0.183706,-0.59301
0.0145969,-0.533535
-0.0257615,-0.535056
-0.0862342,-0.521688
-0.196371,-0.483071
-0.299198,-0.462904
-0.29014,-0.466189
-0.409335,-0.424288
-0.377789,-0.442967
-0.501919,-0.383123
-0.609744,-0.369618
-0.557457,-0.387698
-0.706451,-0.343112
-0.775983,-0.326459
-0.921166,-0.299493
-0.97695,-0.280584
-0.848696,-0.325769
-0.836698,-0.338677
-0.73999,-0.365183
-0.721873,-0.371752
-0.32074,-0.497884
-0.0795284,0.521641
-0.190736,-0.527904
0.215641,-0.670859
0.530002,-0.750607
0.915083,-0.871795
1.22881,-0.949119
1.01465,-0.847636
1.97088,2.54527
1.15034,-0.371725
1.12241,-0.885746
1.201,-0.905683
1.54654,-0.479914
1.29489,-0.720298
1.622,-0.748258
1.36518,-0.947215
1.63543,-1.03533
1.10748,-0.863214
0.590959,-0.712802
0.451023,-0.6715
0.0747583,-0.579182
-0.504854,-0.42257
-0.563265,-0.441988
-1.13462,-0.0169221
-1.01536,-0.0342191
-1.05722,-0.349349
-1.226,0.409562
-1.45391,-0.243262
-1.49626,-0.236463
-1.45303,-0.251259
-1.61721,-0.209727
-1.76151,-0.159599
-1.71204,-0.136759
-1.64638,-0.191554
-1.81293,-0.149515
-1.79775,-0.146461
-1.82492,-0.136607
-1.83398,-0.133323
-1.86116,-0.123469
-1.86116,-0.123469
-1.96224,-0.0881374
-1.9713,-0.0848529
-1.87928,-0.1169
-1.80887,-0.14155
-1.98941,-0.0782839
-1.91551,-0.103762
-1.77121,-0.153891
-2.03552,-0.0292603
-2.10511,-0.0372119
-2.12029,-0.0402664
-2.09312,-0.0501199
-1.92163,-0.110101
-1.96836,-0.0944764
-1.78575,-0.159369
-1.58534,-0.214039
-1.50381,-0.243599
-1.4191,-0.257197
-1.16466,-0.345942
-0.889716,-0.428514
-0.52863,-0.523887
-0.255751,-0.604833
0.613129,2.7575
0.0990259,1.02986
0.0638342,-0.383222
0.582603,0.27269
1.4926,2.82729
1.10836,0.579155
1.64845,2.32173
1.4955,0.749211
1.985,2.92844
1.14277,-0.415869
1.2338,-0.214168
1.89989,1.83905
1.30976,-0.345262
1.63012,0.920169
2.23805,2.39848
1.00482,-0.743924
1.78542,1.10879
0.925544,-0.611019
0.860198,-0.402045
1.21694,1.71967
1.05152,2.14034
0.293086,-0.170161
0.703864,1.94864
0.704932,2.45572
-0.0160823,0.156367
0.102672,0.0508904
0.927518,2.7814
0.233258,1.53495
-0.360244,-0.189219
-0.303258,0.63637
-0.377478,0.372521
-0.702151,-0.278401
-0.851085,-0.209211
-0.94698,-0.215306
-1.1547,-0.142186
-1.25753,-0.122019
-1.12228,-0.168863
-1.37847,-0.0952832
-1.49767,-0.0533822
-1.63466,-0.0217037
-1.68608,-0.0116203
-1.71325,-0.00176678
-1.73749,-0.0015368
-1.66796,-0.0181893
-1.61361,-0.0378962
-1.47073,-0.0888217
-1.25483,-0.157229
-1.11489,-0.198531
-0.851392,-0.29056
-0.790919,-0.303928
-0.799978,-0.300643
-0.838518,-0.280306
-0.0122563,-0.558384
0.246244,-0.608004
0.460082,-0.674785
0.566722,-0.712572
0.190703,-0.563509
0.166465,-0.563279
0.749016,-0.729514
1.34181,-0.923823
1.49749,-0.953276
1.52785,-0.947166
1.7265,-1.017
1.76449,-1.01497
1.8482,-0.519863
2.82248,2.4006
2.49319,2.21001
2.49625,1.87065
2.10971,0.161725
1.95715,-0.380632
2.40253,1.38013
2.37754,1.59062
2.56147,2.31545
1.64609,-0.938693
1.17193,-0.79508
0.953407,-0.733841
1.12926,-0.802649
0.634676,-0.645267
0.425208,-0.587313
0.551397,-0.630872
0.278837,-0.535558
0.157891,-0.508822
0.235605,-0.551921
0.0127085,-0.481856
-0.166959,-0.426587
-0.288778,-0.391854
-0.340192,-0.381771
-0.195886,-0.431899
-0.112926,-0.460662
-0.400665,-0.368403
-0.461137,-0.355035
-0.40885,-0.373116
-0.631746,-0.30305
-0.631746,-0.30305
-0.591141,-0.325015
-0.856393,-0.248151
-0.89344,-0.202412
-1.039,-0.183258
-1.11846,-0.155324
-1.1427,-0.155094
-1.1427,-0.155094
-1.07842,-0.186083
-1.00239,-0.188584
-0.956282,-0.237607
-0.77574,-0.300873
-0.790042,-0.280766
-0.778045,-0.293674
-0.647168,-0.331691
-0.485617,-0.380391
-0.385971,-0.41652
-0.54609,-0.367023
-0.525033,-0.383216
-0.0514302,-0.535623
0.266424,-0.647359
0.635137,-0.746814
1.10087,-0.871655
1.51305,-1.00939
1.47889,-0.997879
2.23586,-1.23372
2.47099,-1.29111
2.39765,-1.25683
2.37453,-1.23901
2.23634,-1.18255
1.90692,-0.548397
1.90692,-0.548397
1.54034,-0.822824
1.82852,-1.00457
2.0611,-0.63441
1.75375,-0.115053
1.45182,-0.669706
1.55576,-0.721354
0.976278,-0.759335
1.52463,2.53575
1.0236,1.8343
0.360816,-0.171664
0.601655,0.790977
0.349012,0.203264
0.835553,1.36977
0.211629,-0.336038
0.0921235,-0.173356
-0.0450678,-0.503698
0.108297,-0.557111
-0.0631853,-0.497129
-0.123658,-0.483761
-0.159893,-0.470623
-0.27003,-0.432006
-0.312385,-0.425208
-0.330502,-0.418639
-0.46138,-0.380621
-0.487241,-0.315189
-0.346247,-0.412576
-0.555149,-0.363739
-0.410842,-0.413867
-0.606562,-0.353655
-0.725758,-0.311754
-0.78623,-0.298386
-0.768113,-0.304955
-0.768113,-0.304955
-0.579386,-0.363509
-0.419267,-0.413006
-0.428326,-0.409722
-0.142018,-0.502778
0.170593,-0.597691
0.410175,-0.675122
0.697914,-0.767381
0.738838,-0.774978
1.01521,-0.856753
1.04969,-0.835985
1.21824,-0.886344
1.42159,-0.968548
1.94073,-1.11179
2.11409,-0.648222
2.39471,-0.923179
2.3453,-0.786266
2.65042,-0.386622
2.96096,-0.326849
3.54915,0.948271
3.74994,1.78861
3.34623,0.819092
3.41477,1.31115
3.2394,0.494859
3.09215,0.676511
3.48467,1.47328
2.589,-0.0479194
2.48455,0.190509
2.98678,2.69649
2.0973,1.99529
0.978622,1.68087
0.841702,2.83233
0.0467052,-0.592491
-0.0610545,-0.523222
0.0566408,-0.572613
-0.128589,-0.514889
-0.37485,-0.452591
-0.477678,-0.432424
-0.324313,-0.485836
-0.444381,-0.435938
-0.573447,-0.358152
-0.60887,-0.377615
-0.52591,-0.406378
-0.82527,-0.293398
-1.07978,-0.260417
-0.68432,0.679787
-0.504711,1.18099
0.147207,3.45659
-0.589753,0.116206
0.40008,2.92564
-0.537471,-0.280824
-0.69715,-0.32081
-1.08335,-0.21721
-1.22559,-0.199868
-1.22265,-0.209491
-1.08359,-0.242796
-0.824458,-0.325999
-0.676336,-0.362589
-0.56445,-0.38604
-0.452563,-0.409492
-0.0423714,-0.538907
0.601702,-0.401495
0.999655,0.820699
0.738451,0.22046
1.2245,1.86196
1.12834,0.7351
1.1041,-0.102798
1.00183,-0.501856
1.08804,-0.661023
1.41377,-0.341147
1.96029,1.28698
1.70213,-0.674968
2.10935,1.57312
1.6764,0.0339996
1.57856,-0.471181
2.37285,1.63415
2.22891,1.02493
1.52003,-0.643796
1.82821,0.786621
2.10342,2.09977
1.87882,1.49421
1.54266,0.944372
0.959468,-0.171027
0.650731,-0.344091
0.484492,-0.575892
1.57222,2.76333
0.826303,1.82541
0.64288,1.46372
0.28335,0.784219
0.679178,1.62825
0.520948,2.56233
-0.0673809,-0.0413902
-0.0961711,0.321873
0.648524,3.04022
0.251564,1.78641
0.549007,3.10765
-0.424403,-0.0778633
0.000288685,0.868772
-0.62038,-0.282375
-0.476886,-0.299902
-0.457083,-0.34707
-0.893816,-0.210224
-0.94523,-0.200141
-1.02994,-0.033483
0.107271,3.32858
-0.839564,1.62301
-1.31787,-0.0773544
-1.35448,-0.121099
-1.20111,-0.174512
-1.25165,-0.141266
-1.21541,-0.154404
-0.665891,1.64177
-0.809094,0.412176
-0.239758,2.87741
-0.631411,1.50947
-0.841251,1.51054
-1.40864,0.107568
-1.17559,2.19965
-1.40761,1.53216
-1.63802,0.79948
-1.76172,0.359731
-0.953292,3.61938
-1.67574,1.59418
-1.77139,1.13659
-2.11611,0.403256
-2.08182,0.165992
-1.09766,3.46068
-0.964722,3.696
-1.38942,2.1862
-1.14926,3.7759
-1.96824,0.0528724
-1.66688,0.219782
-0.825737,2.11489
-0.49507,2.69179
-1.13169,-0.0635532
-1.59942,-0.0522931
-1.84287,-0.0309155
-1.45147,0.919234
-1.64827,-0.108716
-1.77533,-0.0883191
-1.93394,-0.0492426
-1.90065,-0.0527571
-1.89628,-0.0615832
-1.87729,-0.0761493
-2.14341,0.00871182
-2.19482,0.0187953
-2.13729,0.0150508
-2.11917,0.00848185
-1.818,0.088331
-1.83993,-0.040539
-1.15672,1.82975
-0.908016,2.35472
-1.67926,-0.0321715
-1.37877,0.233476
-1.62559,0.18299
-0.814422,3.37711
-1.30178,1.68004
-1.37763,1.48139
-1.69312,0.754491
-1.69586,0.973075
-0.972599,3.65074
-1.58809,1.62003
-1.49107,2.15782
-1.88772,0.783221
-1.00402,3.56556
-1.72068,0.419254
-1.73165,1.73486
-1.91389,1.12249
-1.73901,2.26071
-1.97825,0.259591
-1.63238,1.81282
-1.82899,1.31786
-1.60109,1.25445
-1.7268,0.412915
-1.82181,0.84009
-1.77908,0.156035
-1.13005,1.88478
-1.07507,1.62351
-0.823435,2.03486
-0.857551,1.38591
-0.53957,1.5076
-0.382329,1.49233
-0.044288,2.10654
0.408146,3.18726
0.0906438,1.37351
0.454855,1.64844
0.496015,1.05419
0.707355,1.06061
0.94115,2.9915
1.04285,2.56154
0.165403,-0.0301035
1.1413,2.5502
0.216933,-0.522988
0.0869302,-0.339908
1.1095,2.73218
0.381372,0.813292
0.58834,0.950437
0.389556,0.664945
0.564485,1.57072
-0.0201508,-0.365696
-0.0706268,-0.307846
-0.169021,-0.393802
-0.0156565,-0.447214
0.0588279,0.766427
-0.106926,-0.350471
0.0917609,1.54416
-0.490183,-0.103435
0.364409,3.28485
0.221206,2.05526
0.200097,2.45696
-0.350503,-0.256401
-0.294575,0.778332
-0.104028,1.59768
-0.202813,0.481561
-0.494365,0.438381
-0.210679,0.919236
-0.706279,-0.243989
-0.879511,-0.199172
-0.77756,-0.242502
-0.921866,-0.192373
-0.522407,1.1413
-0.0586721,2.03388
-0.482881,0.0490857
-0.549081,1.23933
-0.232144,2.78725
-0.954464,0.84242
-0.672198,2.31366
-0.667273,1.73255
-0.768914,1.6551
-0.242446,3.32272
-0.493784,2.22742
-0.463553,2.0001
-0.471718,3.27479
-0.771836,2.7599
-0.560861,3.39451
-1.09657,1.77826
-1.02767,1.59306
-1.10276,1.18415
-0.639274,2.25327
-0.563368,2.62958
-0.954525,0.817816
-0.64398,0.724529
-0.704902,-0.0107467
-0.410338,0.763641
0.155687,3.18161
-0.281886,1.53965
0.0319086,1.041
0.832999,2.81382
0.00946551,0.260786
0.0565102,0.687548
0.488646,2.25927
0.158914,1.85204
-0.00241049,-0.105117
0.218491,-0.288763
-0.399483,-0.141991
-0.357695,-0.292733
-0.755384,-0.209946
-0.815857,-0.196578
-0.829851,-0.175351
-0.833975,-0.190009
-0.986466,-0.144593
-1.01976,-0.141079
-1.08929,-0.124426
-1.21111,-0.0896934
-1.2897,-0.0697565
-1.39253,-0.0495895
-1.44394,-0.0395061
