PC1,PC2
-0.346839,-0.416944
-0.218118,-0.447614
-0.103834,-0.494043
-0.1447,-0.474879
-0.0837595,-0.520464
0.267963,-0.623551
0.662512,-0.748362
1.56343,-0.852921
2.42573,0.321439
3.08765,2.25876
2.94986,0.797821
2.67536,0.674706
2.7446,-0.174791
2.72089,0.0234059
3.64398,2.32851
3.33141,0.827303
3.89508,2.17254
3.80477,1.20848
3.96206,1.92233
3.7227,0.526869
3.81736,0.863488
3.66096,0.307335
4.24321,2.3056
3.79921,0.48412
3.51426,-0.493059
4.1331,2.17628
3.34865,-0.232787
3.88064,1.92105
3.10174,-1.30131
3.57395,1.61096
3.04166,-0.708399
3.34077,1.48645
2.86648,-0.163965
3.64856,2.36091
3.02798,1.6559
2.04046,0.147753
2.22833,0.349705
2.34252,2.2872
2.31085,1.79388
1.38772,-0.255328
1.60233,0.00900153
1.55675,-0.553235
1.57201,-0.308843
1.136,-0.157051
2.09047,2.47585
1.11233,0.0209797
0.799325,1.21941
0.520763,1.44841
0.158021,0.637029
-0.0467375,0.659998
0.186764,0.676679
0.115846,0.460553
-0.214471,0.325782
-0.095749,1.18414
-0.265214,-0.0253181
0.0380159,1.30564
0.254532,1.99352
0.529104,3.15995
0.121167,0.94846
-0.305248,0.00307349
-0.420496,-0.406724
-0.489446,-0.389685
-0.615107,-0.354333
-0.484977,-0.399912
-0.416028,-0.41695
-0.171063,-0.496609
0.0474702,-0.5588
0.143951,-0.586063
0.332907,-0.612593
0.628345,1.19848
0.455746,0.2604
1.02281,2.31279
0.578846,-0.000300279
0.619444,-0.659144
1.48913,2.24312
1.72559,2.45758
1.91802,2.87961
2.06924,2.60087
2.06924,2.60087
2.04258,2.27989
1.93359,1.6662
1.43392,-0.192524
1.36995,-0.492053
1.72859,0.540414
2.21838,1.79315
1.86099,1.12924
1.86099,1.12924
2.14702,2.60528
1.74022,1.27685
1.76371,1.55051
1.88602,2.90006
0.72353,-0.308888
1.33104,2.58239
0.461657,0.0813681
0.65322,0.834601
0.564333,0.344538
0.271195,-0.107497
0.0888876,-0.565614
0.0291157,-0.551984
-0.00759309,-0.538351
-0.129646,-0.503423
-0.207772,-0.482976
-0.328724,-0.440806
-0.388496,-0.427175
-0.439091,-0.416952
-0.457445,-0.410136
-0.517217,-0.396506
-0.456036,-0.425045
-0.586166,-0.379467
-0.462705,-0.429304
-0.481059,-0.422488
-0.83388,-0.309187
-0.861412,-0.298962
-0.843057,-0.305779
-0.838588,-0.316005
-0.679827,-0.364566
-0.471571,-0.430591
-0.393445,-0.451038
-0.402622,-0.44763
-0.162677,-0.529411
-0.240252,-0.496615
-0.0723135,-0.548584
-0.0125417,-0.562214
0.120648,-0.60311
0.503511,-0.716846
0.579677,-0.734733
1.03761,-0.873599
1.14197,-0.846729
1.53279,-1.0312
1.59257,-1.04483
1.75023,-1.10064
1.61815,-0.799318
1.9917,-0.478118
1.91213,-0.186871
2.54262,2.40588
1.57029,-1.01544
1.77198,-0.298297
1.896,-0.10006
2.53081,2.12115
2.01537,0.324373
2.53591,1.84721
2.56664,1.62841
2.39026,1.80157
2.34641,2.11457
2.07509,1.29397
1.76775,0.607501
1.10491,-0.808234
1.21106,-0.0965046
1.5002,1.19383
1.316,0.801074
0.790477,-0.405196
0.492614,-0.693833
0.37307,-0.666572
0.345538,-0.656347
0.514026,-0.713423
0.523203,-0.716831
0.276589,-0.639309
0.0335843,-0.56221
-0.0537191,-0.538355
0.0928053,-0.58819
-0.184949,-0.500019
-0.221658,-0.486386
-0.290607,-0.469348
-0.269744,-0.483831
-0.434622,-0.427179
-0.457685,-0.427181
-0.504164,-0.402323
-0.264219,-0.484104
-0.600292,-0.399922
-0.57276,-0.410147
-0.407882,-0.466798
-0.536052,-0.423779
-0.37839,-0.479582
-0.213511,-0.536234
-0.123699,-0.567756
-0.237983,-0.521327
-0.332504,-0.496623
-0.146211,-0.555408
-0.0497305,-0.582672
0.167703,-0.652105
0.326464,-0.700666
0.86252,-0.859979
0.898284,-0.840932
1.64656,-1.09156
2.25897,0.712043
2.93293,2.52775
2.58934,1.07983
1.81211,-1.07691
1.94134,-0.53539
1.79764,-1.0725
2.19348,-1.25485
2.6663,0.0262748
2.4215,-1.24061
2.86383,-1.44782
2.94054,-1.47081
2.94195,-1.46826
3.28952,-1.58328
3.17327,-1.53429
3.15186,-1.53215
2.82736,-1.41714
2.70781,-1.38988
2.42504,-1.30383
2.17407,-1.17345
1.96728,-0.889318
2.18694,-0.643033
1.64292,-1.0721
1.67437,-1.1049
1.48196,-1.03803
1.25064,-0.972003
1.16083,-0.940481
1.26864,-0.953957
1.27255,-0.553137
1.53726,0.496217
1.25229,-0.969867
1.26345,-0.251205
1.16372,-0.56978
1.00011,-0.889361
0.981753,-0.882544
0.709016,-0.809706
0.614495,-0.785003
0.614495,-0.785003
1.56236,1.90643
0.97646,-0.645821
0.749301,-0.567872
1.77571,2.54699
0.607544,-0.7016
1.43387,2.69895
1.61813,2.90132
0.715791,0.217706
0.726184,-0.716349
0.406239,-0.718977
0.613198,-0.727461
0.740666,-0.146174
0.784007,-0.474239
1.1455,0.949096
1.20445,0.840562
1.71665,2.2915
1.52563,1.29743
1.32864,0.35138
2.08488,2.22678
1.27695,0.0329592
1.54562,0.499901
1.5028,-0.458898
1.70466,-0.193446
1.6688,-0.999923
2.04844,0.802781
2.24311,0.560008
2.14493,1.01124
1.85729,0.493425
2.0645,0.653171
1.70066,-0.722575
2.15028,0.584136
1.9539,-0.793129
1.81171,-0.625937
2.24774,0.268302
2.26191,0.184051
2.70359,2.60753
1.86134,-0.433265
1.84453,-0.466945
1.86421,-0.128073
2.4525,2.5441
2.22213,2.25604
1.74406,0.736342
1.37549,-0.476007
1.87829,1.85614
1.72633,1.45997
1.46929,1.17234
1.78253,1.748
1.20252,0.640037
1.62714,1.45769
1.68774,2.9064
1.57352,2.76244
0.749652,-0.219663
0.832713,0.426554
1.07877,1.89179
0.574472,0.32477
0.574293,0.776464
0.084899,-0.521298
-0.130574,-0.454424
-0.148929,-0.447607
-0.254587,-0.416936
-0.449197,-0.364545
-0.430843,-0.371361
-0.534541,-0.34325
-0.426374,-0.381588
-0.236472,-0.440797
-0.190586,-0.457838
-0.000684679,-0.517047
-0.0757512,-0.491918
0.109089,-0.533083
0.456456,-0.667851
0.918543,-0.812248
0.662992,-0.714272
0.812293,-0.671763
0.900429,-0.788386
0.813317,-0.405919
1.48438,0.803362
1.53592,0.760461
2.01522,1.83842
2.26116,2.45071
1.80094,-0.071386
2.27303,1.98794
2.19002,1.57474
2.41443,2.14653
2.54392,2.53488
2.0376,0.180282
1.88462,-0.481727
2.03464,0.405903
1.88774,-0.00830499
2.02559,0.94085
1.84818,-0.38554
1.50833,-0.492041
1.40985,-0.442051
1.97674,2.06204
1.1004,-0.35558
0.83337,-0.73471
0.755244,-0.714263
0.555065,-0.658889
0.424936,-0.61331
0.397404,-0.603085
0.24562,-0.572418
0.176671,-0.555379
-0.0755112,-0.474873
-0.130574,-0.454424
-0.181169,-0.444201
-0.259295,-0.423754
-0.483946,-0.353472
-0.493123,-0.350064
-0.552895,-0.336433
-0.552895,-0.336433
-0.626553,-0.326213
-0.709388,-0.312585
-0.727742,-0.305768
-0.769159,-0.298954
-0.949884,-0.243153
-0.785005,-0.299804
-0.764691,-0.30918
-0.695742,-0.326219
-0.532512,-0.385006
-0.258366,-0.472754
-0.152709,-0.503425
-0.186358,-0.48511
0.130065,-0.589473
0.231254,-0.609918
0.70393,-0.755176
0.805119,-0.775621
1.02993,-0.46826
1.14258,-0.838226
1.72191,0.959552
1.99542,1.30573
2.47337,2.20821
1.8012,0.19884
1.54884,-0.806606
2.24522,0.783905
2.62169,2.53929
2.34973,1.1721
1.90577,-0.905272
2.51887,2.47193
1.98831,0.792084
2.51286,2.52265
1.86207,0.749578
1.60601,0.173372
1.45504,0.298943
1.3239,-0.66612
1.1209,0.2976
1.03848,0.755106
0.885769,1.30736
0.801301,1.23318
0.489764,0.233542
0.949814,1.90541
0.423188,0.691898
0.83993,2.43594
0.382409,1.24531
0.475425,1.00521
-0.0766181,-0.160715
-0.111437,-0.212441
0.624387,2.44001
0.570494,2.53051
0.0335196,0.693233
0.677589,3.20955
0.344931,2.37758
0.426049,2.85614
-0.444728,-0.374772
-0.654084,-0.315989
-0.834809,-0.260187
-0.688284,-0.310023
-0.853163,-0.253371
-0.688284,-0.310023
-0.677147,-0.315991
-0.555095,-0.350919
-0.626553,-0.326213
-0.562312,-0.35007
-0.421905,-0.391814
-0.288716,-0.43271
-0.0804598,-0.498736
0.0935962,-0.558796
0.290715,-0.618853
0.563523,-0.713432
0.614357,-0.706609
1.04115,-0.834826
0.990439,-0.782696
1.10869,-0.836955
1.58442,-0.994987
1.63337,-1.00734
1.74562,-1.01202
1.7861,-0.327031
2.31624,0.908935
2.76034,2.21592
2.09105,0.0883413
2.46655,1.3875
1.84598,-0.855155
1.89294,-0.373337
1.83174,-0.833703
2.81161,2.4964
2.42084,0.95285
1.85163,-0.881016
1.61346,-0.924682
1.48945,-0.887194
1.1786,-0.785814
1.06376,-0.751735
0.895822,-0.699766
0.682857,-0.640559
0.544959,-0.606481
0.372312,-0.561331
0.407061,-0.572404
0.196296,-0.498711
0.127347,-0.481672
0.0583983,-0.464634
-0.0947945,-0.419057
-0.226024,-0.380721
-0.294973,-0.363682
-0.340859,-0.346641
-0.507938,-0.304475
-0.56771,-0.290844
-0.708117,-0.2491
-0.758711,-0.238878
-0.818483,-0.225247
-0.878255,-0.211616
-0.953322,-0.186487
-0.823192,-0.232065
-0.846255,-0.232067
-0.782014,-0.255925
-0.493123,-0.350064
-0.320054,-0.357278
-0.113869,-0.463376
0.162785,-0.55879
0.11745,-0.529399
0.530354,-0.661026
0.720255,-0.720236
1.0275,-0.821191
1.19293,-0.865493
1.40119,-0.931519
2.01152,-1.1279
2.4336,-1.26293
2.65072,-1.32767
2.30089,-1.18795
2.42111,-0.924503
2.67482,-1.28123
3.16467,-0.522825
3.33104,-1.49465
3.11323,-1.23014
3.41156,-1.48086
3.52825,-1.23987
3.3441,-1.39961
3.96974,0.825004
4.10787,1.6865
3.9172,2.20522
2.8964,-0.375674
2.31502,-1.16749
2.21005,-1.01633
2.06534,-1.09465
2.00463,-1.04834
2.71657,2.16833
2.10974,1.81371
1.28247,-0.0165039
0.801707,-0.755441
1.31305,0.281899
1.3487,1.79596
0.530603,-0.594792
0.740791,-0.746343
0.460021,-0.665565
0.386956,-0.663162
0.306321,-0.635048
0.214309,-0.618011
0.433417,-0.6198
1.26743,2.39173
0.836674,2.30951
-0.094096,-0.435912
0.0861425,0.539258
-0.701481,-0.379477
-0.945567,0.0772887
-1.20908,-0.279389
-1.36337,-0.241054
-1.3037,0.495533
-1.33102,0.119572
-1.50151,-0.224022
-1.52457,-0.224024
-1.34299,-0.289628
-1.15797,0.75516
-1.19572,0.0140427
-1.2971,-0.306668
-1.06131,-0.382919
-0.677969,-0.462564
-0.363548,-0.544202
-0.353778,-0.555427
-0.0488016,-0.631671
0.359633,-0.753072
1.06363,-0.964353
1.38335,-1.04699
1.43614,-1.04273
1.84458,-1.16413
1.82176,-1.14708
1.92459,-1.16539
1.79,-1.10959
1.80266,0.787535
0.91543,0.403163
0.496842,-0.721105
0.432602,-0.697248
0.640307,-0.775623
0.0625249,-0.587344
-0.00734344,-0.472117
-0.729493,-0.403343
-0.830811,-0.357311
-1.09754,-0.335196
-0.94184,-0.388439
-1.25544,-0.296438
-1.2738,-0.289621
-1.12837,-0.346699
-0.363397,3.12814
-0.369181,3.36612
-0.72544,3.3321
-1.71543,0.0380801
-1.82931,-0.130735
-1.91465,-0.10944
-1.90547,-0.112848
-1.92854,-0.11285
-1.92537,-0.065535
-1.95607,-0.102626
-2.00666,-0.0924031
-1.86014,-0.142238
-2.02502,-0.0855868
-2.13679,-0.0468244
-2.24967,-0.0153046
-2.28638,-0.00167196
-2.26802,-0.0084883
-2.26802,-0.0084883
-2.15539,-0.0570531
-2.01137,-0.0992215
-1.90571,-0.129893
-1.85065,-0.150342
-1.48009,-0.226156
-0.673421,0.671389
-0.585167,-0.263671
0.561429,2.49201
0.42306,0.819481
1.07013,2.95629
0.221833,1.10063
0.36718,0.745026
0.214146,-0.149997
0.880884,2.41136
0.357203,0.585311
0.336861,-0.129943
0.351018,1.08773
-0.0239089,-0.133575
0.859102,2.52403
0.382928,0.0604429
0.968433,1.52602
0.993321,0.417341
0.742389,-0.671234
1.14752,-0.814363
1.44286,2.40605
0.166937,-0.0389282
0.493,2.06784
-0.334151,1.09056
0.215938,3.39075
0.362661,3.37813
-0.11285,1.42466
0.123495,3.13413
-0.882964,-0.218435
-0.853868,-0.203647
-0.764563,-0.250228
-1.14652,-0.149005
-1.07146,-0.174135
-1.31917,-0.103855
-1.32835,-0.100447
-1.37894,-0.0902242
-1.8708,0.0526221
-2.23967,0.127861
-2.12538,0.0814319
-2.27992,0.102721
-2.36275,0.116349
-2.55987,0.176407
-2.56207,0.161922
-2.47783,0.133384
-2.45696,0.118901
-2.65408,0.178959
-2.73943,0.200254
-2.76696,0.210478
-2.6435,0.160641
-2.81755,0.220701
-2.94321,0.256053
-2.86368,0.220697
-2.81779,0.203656
-2.64374,0.143596
-2.75355,0.179799
-2.62703,0.134644
-2.42348,0.0618001
-2.26001,0.0200579
-2.07678,-0.04341
-2.0014,-0.0732352
-1.59046,-0.202302
-1.42706,-0.204848
-0.91928,0.273081
-0.84583,0.176459
-0.251113,2.04186
0.0678123,2.35322
0.197028,1.52731
0.813037,2.99276
0.576731,2.2611
0.207748,0.604876
1.06622,3.21459
0.802925,1.2718
1.34796,2.71151
1.11705,1.44804
0.917798,0.1033
1.4348,1.68936
2.0523,2.8813
1.28079,0.102387
0.987544,-0.307741
1.01336,0.833347
1.20976,1.46582
0.790386,0.971274
0.238016,-0.104281
-0.107426,-0.375303
-0.212138,-0.377311
-0.212138,-0.377311
-0.386194,-0.317251
-0.420394,-0.311285
-0.574687,-0.272951
-0.608818,-0.204186
-0.92335,-0.165181
-1.02454,-0.144736
-1.21444,-0.0855269
-1.28845,-0.0504443
-1.45604,-0.0233377
-1.52499,-0.00629895
-1.5664,0.000515308
-1.45212,-0.0459138
-1.77019,0.0563144
-1.79772,0.0665389
-1.85749,0.0801695
-1.77325,0.0516316
-1.79161,0.0584479
-1.65426,0.0120209
-1.76603,0.0507833
-2.03461,0.135546
-1.99849,0.129731
-1.89444,0.0767572
-1.8302,0.0529
-1.66336,-0.0063114
-1.46789,-0.0685047
-1.25046,-0.137939
-1.13563,-0.172018
-0.976865,-0.220579
-0.436073,-0.392103
0.0160209,-0.525999
0.47481,-0.674667
0.357706,-0.615876
0.440541,-0.629504
1.13151,-0.853998
1.6929,-1.03802
2.04768,-1.15388
2.28653,-1.22545
2.04363,-0.919183
2.15784,-0.605014
2.42339,-0.37577
2.95978,2.12844
2.59369,0.183794
2.49369,0.763186
2.74704,1.30985
2.33741,0.0794497
2.1679,-1.10984
2.58727,-1.27442
2.43879,-1.22203
2.51386,-1.24716
2.13876,-1.12192
1.64326,-0.959618
1.28542,-0.84844
1.01233,-0.75074
0.798861,-0.706593
0.711558,-0.682737
0.848905,-0.729165
0.450198,-0.598823
0.617586,-0.663141
0.344541,-0.568151
0.140161,-0.504535
0.146631,-0.537488
0.0248283,-0.33433
0.000595901,-0.404374
0.114817,0.720102
-0.107751,-0.471467
-0.37382,-0.39437
-0.389665,-0.395221
-0.60373,-0.343256
-0.80164,-0.312593
-0.80164,-0.312593
-0.927301,-0.277241
-1.06967,-0.232937
-1.3321,-0.0907551
-1.3777,-0.161375
-1.35794,-0.183101
-1.58754,-0.136682
-1.63837,-0.143505
-1.66168,-0.160552
-1.62497,-0.174185
-1.39138,-0.26492
-1.23596,-0.315042
-0.572791,-0.527326
-0.425476,-0.547767
0.0501879,-0.666601
0.107451,-0.672565
0.436351,-0.758609
0.796871,-0.821212
1.21309,0.52086
1.56271,0.869317
1.41091,-0.703173
1.43773,-0.663673
1.91923,0.750171
2.10185,0.864736
1.53557,-0.279739
1.56418,-1.00735
1.78632,-1.06997
1.687,-0.944665
1.66231,-1.03248
1.50464,-0.976676
1.41074,-0.89428
1.23457,-0.871583
1.00525,-0.828286
0.708638,-0.748358
0.588149,-0.688417
0.501791,-0.697241
0.333852,-0.645273
0.185368,-0.592877
0.0168372,-0.533091
-0.0239877,-0.534094
-0.0837595,-0.520464
-0.195535,-0.481701
-0.296724,-0.461257
-0.287547,-0.464665
-0.4085,-0.422494
-0.37485,-0.44081
-0.500864,-0.380595
-0.608678,-0.367119
-0.555575,-0.385009
-0.705159,-0.339856
-0.774108,-0.322817
-0.916715,-0.295558
-0.973427,-0.277245
-0.843297,-0.322824
-0.829651,-0.336458
-0.733171,-0.363722
-0.714816,-0.370538
-0.31109,-0.498757
-0.0723774,0.520325
-0.182369,-0.529426
0.229983,-0.673403
0.542488,-0.755191
0.92982,-0.879153
1.24201,-0.956245
1.02337,-0.852147
1.97335,2.53577
1.15427,-0.376715
1.12962,-0.890635
1.20775,-0.911082
1.55293,-0.48689
1.30071,-0.725074
1.6305,-0.755411
1.37122,-0.952825
1.64371,-1.04271
1.1115,-0.866774
0.593803,-0.714278
0.453396,-0.672534
0.0794704,-0.579251
-0.499103,-0.420367
-0.550488,-0.439539
-1.11914,-0.015097
-0.996626,-0.0322548
-1.03612,-0.346691
-1.20592,0.410728
-1.43256,-0.241061
-1.47398,-0.234246
-1.43005,-0.248727
-1.59352,-0.206985
-1.74004,-0.15715
-1.68848,-0.134543
-1.62164,-0.188944
-1.79064,-0.146928
-1.77675,-0.143517
-1.80428,-0.133293
-1.81346,-0.129885
-1.84099,-0.11966
-1.84099,-0.11966
-1.94359,-0.084306
-1.95277,-0.0808978
-1.85935,-0.112844
-1.78789,-0.137549
-1.97112,-0.0740815
-1.89606,-0.0992112
-1.74953,-0.149046
-2.01795,-0.0243612
-2.08847,-0.0323351
-2.10235,-0.0357453
-2.07482,-0.0459698
-1.90076,-0.10603
-1.9483,-0.0911244
-1.76311,-0.157152
-1.56293,-0.212527
-1.48033,-0.2432
-1.3975,-0.256829
-1.1392,-0.345427
-0.863642,-0.430627
-0.503602,-0.52732
-0.230006,-0.60996
0.625955,2.75108
0.1078,1.02676
0.0704581,-0.384736
0.59037,0.270103
1.49078,2.81984
1.10494,0.575518
1.64475,2.31475
1.4965,0.744548
1.98014,2.92038
1.13782,-0.418937
1.22768,-0.217445
1.89088,1.83255
1.30065,-0.348156
1.61851,0.916322
2.22836,2.39258
0.992063,-0.744074
1.77532,1.10605
0.909692,-0.61068
0.844249,-0.400973
1.20137,1.71802
1.03659,2.13871
0.280955,-0.167912
0.689768,1.9481
0.690251,2.45478
-0.0290302,0.159391
0.0918528,0.0544211
0.91767,2.78079
0.220924,1.53654
-0.370073,-0.184657
-0.314294,0.640016
-0.388382,0.376575
-0.713065,-0.272963
-0.861086,-0.202798
-0.956621,-0.208214
-1.16739,-0.134522
-1.26858,-0.114077
-1.13123,-0.160504
-1.38812,-0.086816
-1.50907,-0.0446455
-1.64501,-0.0131277
-1.6956,-0.00290531
-1.72314,0.00731919
-1.7462,0.00731712
-1.67725,-0.00972165
-1.62219,-0.0301707
-1.47731,-0.0821415
-1.25988,-0.151575
-1.11947,-0.19332
-0.851994,-0.285325
-0.792222,-0.298956
-0.8014,-0.295548
-0.842266,-0.276384
-0.00752213,-0.560091
0.2471,-0.609068
0.462573,-0.675942
0.57074,-0.71428
0.186159,-0.563483
0.163096,-0.563485
0.746138,-0.732596
1.34423,-0.930251
1.49767,-0.958782
1.52544,-0.951962
1.72703,-1.02225
1.76233,-1.02097
1.84368,-0.525362
2.81718,2.39142
2.48428,2.20152
2.48574,1.8625
2.0997,0.155549
1.94741,-0.385969
2.39133,1.37271
2.36671,1.58342
2.55004,2.30738
1.63629,-0.941725
1.16,-0.796043
0.941468,-0.733852
1.12164,-0.802002
0.622846,-0.643973
0.41349,-0.58519
0.54166,-0.628209
0.265005,-0.532795
0.145462,-0.505534
0.227506,-0.548557
0.00285503,-0.478275
-0.177869,-0.422473
-0.299922,-0.387546
-0.350517,-0.377323
-0.203992,-0.427158
-0.119748,-0.455696
-0.410288,-0.363693
-0.47006,-0.350062
-0.416957,-0.367951
-0.641607,-0.297669
-0.641607,-0.297669
-0.598781,-0.319393
-0.864849,-0.242296
-0.902503,-0.195984
-1.05004,-0.176268
-1.13068,-0.148155
-1.15374,-0.148157
-1.15374,-0.148157
-1.08699,-0.179681
-1.0084,-0.182358
-0.96157,-0.232078
-0.778337,-0.295546
-0.79614,-0.27638
-0.782494,-0.290015
-0.651265,-0.328351
-0.488895,-0.377336
-0.387945,-0.414825
-0.548666,-0.363705
-0.525843,-0.380748
-0.0486996,-0.536232
0.273841,-0.648687
0.641409,-0.750924
1.10902,-0.878138
1.52252,-1.01758
1.48777,-1.00651
2.24934,-1.24591
2.4834,-1.30255
2.40748,-1.26762
2.38269,-1.24802
2.24088,-1.19136
1.90487,-0.553902
1.90487,-0.553902
1.53449,-0.827787
1.82727,-1.01001
2.06151,-0.639825
1.74951,-0.119581
1.44893,-0.673488
1.55463,-0.724326
0.970676,-0.760971
1.52012,2.53027
1.02006,1.83083
0.360036,-0.171849
0.600047,0.789691
0.346538,0.203109
0.834693,1.36803
0.208131,-0.334999
0.0878665,-0.172337
-0.0482196,-0.502142
0.107482,-0.555386
-0.066574,-0.495326
-0.126346,-0.481695
-0.163055,-0.468063
-0.27483,-0.4293
-0.316247,-0.422486
-0.334602,-0.41567
-0.465832,-0.377333
-0.490785,-0.311977
-0.347431,-0.409127
-0.557844,-0.360297
-0.411319,-0.410132
-0.608438,-0.350074
-0.729391,-0.307904
-0.789163,-0.294273
-0.770808,-0.30109
-0.770808,-0.30109
-0.580907,-0.360299
-0.420186,-0.411419
-0.429363,-0.408011
-0.140472,-0.50215
0.173442,-0.598848
0.414798,-0.678082
0.705338,-0.770085
0.745107,-0.779035
1.02231,-0.8621
1.0542,-0.840644
1.22379,-0.890477
1.42824,-0.975833
1.94704,-1.12109
2.11629,-0.657152
2.39886,-0.931597
2.34649,-0.795928
2.64928,-0.397751
2.95906,-0.338868
3.54659,0.933766
3.74508,1.77381
3.34013,0.806125
3.4076,1.29832
3.23181,0.48314
3.08507,0.665979
3.4795,1.4616
2.58149,-0.0559155
2.47623,0.182908
2.97923,2.68599
2.09333,1.98819
0.979716,1.67738
0.846842,2.82783
0.0558564,-0.591603
-0.0568205,-0.522871
0.061116,-0.572435
-0.125177,-0.51365
-0.370382,-0.451036
-0.471571,-0.430591
-0.31587,-0.483835
-0.439331,-0.433997
-0.570406,-0.355739
-0.60617,-0.374786
-0.521926,-0.403324
-0.821179,-0.290142
-1.07462,-0.2568
-0.67789,0.681616
-0.500996,1.18264
0.14535,3.45484
-0.588699,0.119816
0.39936,2.92478
-0.541732,-0.276892
-0.70021,-0.315993
-1.08582,-0.211635
-1.22396,-0.194603
-1.21949,-0.204829
-1.08159,-0.238907
-0.820234,-0.322821
-0.673159,-0.360307
-0.562792,-0.38416
-0.452426,-0.408013
-0.0395224,-0.53964
0.595857,-0.401994
0.986406,0.819434
0.721297,0.22105
1.20536,1.86024
1.11255,0.733633
1.08987,-0.104248
0.987914,-0.502818
1.07594,-0.662074
1.40149,-0.343739
1.94532,1.28182
1.69065,-0.676725
2.09212,1.56772
1.65994,0.0309821
1.56141,-0.473443
2.35742,1.62874
2.21424,1.02101
1.50284,-0.645663
1.81067,0.783212
2.08558,2.095
1.86211,1.49053
1.52542,0.942436
0.942346,-0.170209
0.634893,-0.34219
0.467384,-0.573685
1.55553,2.76072
0.808271,1.82521
0.628653,1.46486
0.26715,0.786323
0.664752,1.62926
0.50517,2.56344
-0.078381,-0.0364036
-0.112346,0.325464
0.630765,3.03987
0.235369,1.78802
0.532747,3.10763
-0.440122,-0.0728648
-0.0137073,0.872522
-0.634699,-0.276365
-0.48912,-0.293521
-0.467311,-0.340684
-0.907436,-0.203528
-0.95803,-0.193305
-1.04304,-0.0266566
0.0966773,3.33035
-0.847957,1.62756
-1.32542,-0.0701766
-1.36083,-0.114085
-1.20513,-0.167329
-1.25964,-0.13453
-1.22293,-0.148163
-0.67524,1.6452
-0.816581,0.417705
-0.25172,2.87901
-0.641179,1.51364
-0.849238,1.51488
-1.41357,0.114666
-1.18022,2.20365
-1.41098,1.53723
-1.63984,0.805447
-1.76332,0.366379
-0.954869,3.6213
-1.67372,1.59957
-1.76716,1.14261
-2.11348,0.409939
-2.07768,0.173094
-1.09436,3.46286
-0.959088,3.69776
-1.38304,2.19029
-1.14351,3.77686
-1.95763,0.0588972
-1.66233,0.224183
-0.82416,2.11593
-0.491469,2.69202
-1.12476,-0.058592
-1.59722,-0.0463381
-1.84089,-0.0242213
-1.44672,0.924572
-1.64205,-0.103884
-1.7663,-0.083441
-1.92421,-0.0446828
-1.89197,-0.0480889
-1.88585,-0.0561798
-1.86499,-0.0706629
-2.13356,0.0141003
-2.18416,0.0243227
-2.12885,0.0209187
-2.1105,0.0141023
-1.81326,0.0938624
-1.83642,-0.0344479
-1.15814,1.83311
-0.908309,2.35731
-1.68279,-0.0257678
-1.37932,0.239719
-1.62772,0.189508
-0.819292,3.37892
-1.30593,1.68459
-1.38191,1.48651
-1.69854,0.760811
-1.70069,0.979341
-0.979101,3.65325
-1.59265,1.62571
-1.49506,2.16282
-1.89115,0.790476
-1.00745,3.56857
-1.72023,0.427209
-1.73554,1.74063
-1.91759,1.12934
-1.74372,2.26578
-1.97909,0.267733
-1.63527,1.81838
-1.83243,1.32402
-1.60116,1.2607
-1.72494,0.420391
-1.82468,0.846613
-1.78012,0.162483
-1.13441,1.88809
-1.08073,1.62666
-0.830485,2.03762
-0.86546,1.38884
-0.548393,1.50968
-0.390576,1.4938
-0.0521623,2.10682
0.398554,3.18505
0.0798301,1.37325
0.444683,1.64741
0.488916,1.05365
0.699991,1.0598
0.928663,2.98808
1.03206,2.55872
0.153826,-0.0292638
1.12713,2.54637
0.203585,-0.5213
0.0726905,-0.337611
1.09593,2.72994
0.366209,0.814192
0.575419,0.951212
0.375051,0.665431
0.548595,1.57083
-0.0355457,-0.362071
-0.0884944,-0.30426
-0.186256,-0.389671
-0.0305541,-0.442914
0.0427825,0.768944
-0.12034,-0.345883
0.0759369,1.54588
-0.503657,-0.098732
0.351018,3.2845
0.209677,2.057
0.185001,2.45809
-0.362882,-0.251015
-0.312222,0.782084
-0.122549,1.60068
-0.21626,0.48658
-0.511604,0.443457
-0.226079,0.923912
-0.723411,-0.237601
-0.896058,-0.192451
-0.790952,-0.235471
-0.937476,-0.185636
-0.539854,1.14621
-0.0751933,2.03746
-0.495048,0.0557257
-0.565753,1.24424
-0.248052,2.7902
-0.970202,0.848741
-0.688884,2.31796
-0.681359,1.73783
-0.787154,1.66036
-0.260707,3.32557
-0.509174,2.23204
-0.47593,2.00557
-0.489698,3.2785
-0.790123,2.76451
-0.575961,3.39798
-1.11202,1.78392
-1.04141,1.5988
-1.11583,1.19001
-0.655346,2.25701
-0.579977,2.63313
-0.971766,0.823729
-0.659812,0.729591
-0.721443,-0.00443603
-0.424703,0.768575
0.136987,3.18257
-0.300946,1.54338
0.0127093,1.04273
0.809367,2.81298
-0.00961898,0.264523
0.0347646,0.691209
0.466002,2.26063
0.135211,1.85491
-0.0200439,-0.100634
0.199761,-0.285876
-0.419044,-0.135812
-0.374397,-0.285694
-0.776275,-0.202667
-0.836047,-0.189036
-0.850285,-0.167584
-0.854401,-0.18222
-1.00759,-0.136643
-1.03983,-0.133237
-1.10878,-0.116198
-1.23084,-0.0812704
-1.30896,-0.0608234
-1.41015,-0.0403786
-1.46075,-0.0301561
-1.64147,0.025645
