-2205.05 -2205.05
-2207.16 -2207.16
-2208.28 -2208.29
-2210.28 -2210.28
 -2205.4  -2205.4
-2208.52 -2208.52
-2207.78 -2207.79
-2211.03 -2211.03
-2325.79 -2325.79
-2248.14 -2248.15
-2234.26 -2234.26
-2312.77 -2312.78
-2315.06 -2315.06
-2297.66 -2297.66
-2309.96 -2309.96
   -2267    -2267
-2273.84 -2273.84
-2280.25 -2280.26
-2239.68 -2239.68
-2312.39 -2312.39
-2314.37 -2314.37
-2293.07 -2293.08
-2293.07 -2293.08
-2260.27 -2260.27
-2306.41 -2306.41
-2234.56 -2234.57
-2327.44 -2327.45
-2324.04 -2324.04
-2249.25 -2249.26
-2390.48 -2390.49
-2237.62 -2237.62
-2241.56 -2241.56
-2283.54 -2283.54
-2278.41 -2278.41
-2279.05 -2279.06
 -2228.5  -2228.5
-2361.33 -2361.34
-2211.89 -2211.89
-2328.17 -2328.17
-2288.34 -2288.34
-2214.08 -2214.08
-2301.51 -2301.51
-2380.32 -2380.33
-2355.24 -2355.25
-2219.25 -2219.25
-2196.08 -2196.08
-2198.95 -2198.95
-2221.14 -2221.14
-2305.37 -2305.37
-2291.74 -2291.74
-2301.79 -2301.79
-2308.29 -2308.29
 -2258.1 -2258.11
-2239.14 -2239.14
-2246.03 -2246.03
 -2270.8 -2270.81
-2278.66 -2278.66
-2290.51 -2290.51
-2229.59 -2229.59
-2213.06 -2213.07
-2252.05 -2252.06
-2317.76 -2317.77
-2300.86 -2300.87
-2266.04 -2266.04
-2318.82 -2318.82
-2249.24 -2249.24
-2277.77 -2277.77
-2282.78 -2282.78
-2303.64 -2303.64
-2316.14 -2316.15
 -2289.4  -2289.4
-2304.93 -2304.93
-2293.85 -2293.85
 -2316.1  -2316.1
-2318.22 -2318.22
-2287.37 -2287.37
-2303.08 -2303.08
-2314.32 -2314.32
-2317.97 -2317.97
-2262.18 -2262.18
-2278.12 -2278.12
   -2350    -2350
-2349.27 -2349.27
-2291.08 -2291.08
 -2344.7 -2344.71
-2370.84 -2370.84
-2376.42 -2376.42
 -2196.4  -2196.4
-2194.43 -2194.43
-2194.16 -2194.16
-2195.78 -2195.78
-2193.73 -2193.74
-2195.64 -2195.64
-2190.36 -2190.36
-2190.19 -2190.19
-2190.14 -2190.14
-2190.22 -2190.22
-2190.23 -2190.23
-2191.43 -2191.44
-2195.09 -2195.09
-2189.98 -2189.99
-2189.83 -2189.84
-2192.97 -2192.97
-2189.92 -2189.92
-2193.21 -2193.21
-2190.34 -2190.34
-2193.63 -2193.63
-2197.16 -2197.17
-2196.16 -2196.16
-2196.99 -2196.99
-2197.94 -2197.95
 -2201.4  -2201.4
-2201.34 -2201.34
-2289.03 -2289.03
-2256.87 -2256.87
-2328.99 -2328.99
-2339.24 -2339.25
-2246.96 -2246.96
-2273.66 -2273.66
-2393.52 -2393.52
-2341.02 -2341.02
-2404.88 -2404.89
-2293.89 -2293.89
-2390.27 -2390.27
-2369.22 -2369.22
-2273.89  -2273.9
-2273.69 -2273.69
-2219.54 -2219.55
-2392.17 -2392.17
 -2398.7 -2398.71
-2222.31 -2222.32
-2253.19 -2253.19
-2298.68 -2298.68
-2348.54 -2348.55
-2333.42 -2333.42
-2226.75 -2226.76
-2284.92 -2284.92
-2293.05 -2293.05
-2200.53 -2200.53
-2197.06 -2197.06
-2196.97 -2196.98
-2196.76 -2196.76
 -2199.7  -2199.7
-2196.34 -2196.34
-2195.01 -2195.01
-2192.83 -2192.83
-2192.57 -2192.57
-2192.41 -2192.41
-2190.47 -2190.47
-2194.13 -2194.13
-2190.44 -2190.44
-2189.13 -2189.13
-2189.07 -2189.08
-2189.06 -2189.07
-2192.21 -2192.21
-2190.32 -2190.32
-2192.39 -2192.39
-2195.53 -2195.53
-2197.52 -2197.52
-2195.76 -2195.76
-2196.04 -2196.05
-2198.18 -2198.18
-2199.57 -2199.57
-2203.53 -2203.53
-2206.66 -2206.66
-2199.89 -2199.89
-2200.19 -2200.19
-2204.21 -2204.21
-2207.25 -2207.26
-2206.07 -2206.07
-2211.74 -2211.74
-2211.99    -2212
-2230.32 -2230.32
-2234.05 -2234.05
-2263.76 -2263.77
-2222.04 -2222.05
-2386.42 -2386.42
-2367.22 -2367.22
-2234.61 -2234.61
-2352.11 -2352.11
-2316.09 -2316.09
-2215.82 -2215.82
 -2375.3  -2375.3
-2218.21 -2218.21
-2218.41 -2218.41
 -2287.1  -2287.1
-2244.63 -2244.63
-2377.97 -2377.97
 -2254.3  -2254.3
-2223.44 -2223.44
-2256.28 -2256.29
-2190.46 -2190.46
-2188.19 -2188.19
-2189.78 -2189.78
-2187.54 -2187.55
 -2188.2 -2188.21
-2187.29 -2187.29
-2185.82 -2185.82
   -2189    -2189
-2186.97 -2186.97
-2185.48 -2185.48
-2185.49 -2185.49
-2185.43 -2185.43
-2185.19 -2185.19
-2185.19 -2185.19
-2184.99 -2184.99
   -2185    -2185
   -2185    -2185
 -2184.9  -2184.9
-2184.85 -2184.85
-2184.94 -2184.94
-2184.78 -2184.78
-2184.76 -2184.77
-2207.67 -2207.67
-2341.23 -2341.23
-2253.06 -2253.06
-2182.29 -2182.29
-2182.29 -2182.29
-2203.23 -2203.23
-2230.48 -2230.48
-2376.46 -2376.46
-2196.41 -2196.41
-2183.66 -2183.66
-2301.01 -2301.02
-2266.01 -2266.01
-2260.73 -2260.73
-2355.68 -2355.68
-2352.87 -2352.87
-2338.21 -2338.21
-2250.47 -2250.47
-2371.04 -2371.04
-2354.12 -2354.12
-2207.58 -2207.58
-2187.62 -2187.62
-2190.19 -2190.19
-2192.09 -2192.09
-2192.57 -2192.57
-2186.44 -2186.44
 -2191.2  -2191.2
-2191.41 -2191.41
-2192.59 -2192.59
-2186.44 -2186.44
-2189.46 -2189.46
-2191.25 -2191.25
-2186.38 -2186.39
 -2186.1  -2186.1
-2184.29 -2184.29
 -2187.3  -2187.3
-2186.05 -2186.05
-2184.33 -2184.33
-2184.31 -2184.32
-2184.94 -2184.94
-2187.54 -2187.54
-2182.95 -2182.95
-2186.04 -2186.04
-2191.32 -2191.32
-2186.62 -2186.63
-2182.79 -2182.79
-2182.73 -2182.73
-2185.64 -2185.64
-2182.54 -2182.54
-2182.59 -2182.59
-2182.57 -2182.57
 -2182.6  -2182.6
-2182.57 -2182.57
-2182.56 -2182.56
-2205.45 -2205.46
-2266.82 -2266.82
-2183.34 -2183.34
-2181.33 -2181.33
-2181.21 -2181.21
-2184.33 -2184.33
-2183.56 -2183.56
-2186.58 -2186.58
-2183.41 -2183.41
 -2184.8  -2184.8
-2186.72 -2186.73
-2186.79 -2186.79
-2190.01 -2190.01
-2188.38 -2188.39
-2190.83 -2190.84
-2193.12 -2193.12
-2200.35 -2200.36
-2192.37 -2192.37
-2194.57 -2194.57
-2199.73 -2199.73
-2205.26 -2205.26
-2205.26 -2205.26
-2193.47 -2193.47
-2226.33 -2226.33
-2203.79  -2203.8
-2200.19 -2200.19
-2197.18 -2197.18
-2203.87 -2203.87
-2205.08 -2205.08
-2200.08 -2200.09
-2202.06 -2202.06
-2205.04 -2205.04
 -2200.2  -2200.2
-2199.84 -2199.84
-2196.58 -2196.58
-2199.89 -2199.89
-2199.88 -2199.88
 -2198.3  -2198.3
-2201.29 -2201.29
-2199.76 -2199.76
-2199.92 -2199.93
-2196.18 -2196.18
-2194.48 -2194.48
-2195.57 -2195.57
-2192.06 -2192.06
-2195.07 -2195.07
-2196.71 -2196.71
-2201.77 -2201.77
 -2303.1  -2303.1
-2259.72 -2259.73
 -2196.1  -2196.1
 -2186.9 -2186.91
-2184.72 -2184.72
-2186.26 -2186.26
-2183.03 -2183.03
-2186.06 -2186.06
-2184.02 -2184.03
-2182.59 -2182.59
-2182.54 -2182.54
-2183.55 -2183.55
-2208.26 -2208.26
-2182.24 -2182.24
-2181.97 -2181.97
-2185.15 -2185.15
-2188.14 -2188.14
-2188.25 -2188.26
 -2185.5  -2185.5
-2186.19 -2186.19
-2181.85 -2181.86
 -2184.8  -2184.8
-2181.78 -2181.78
-2182.94 -2182.94
-2181.63 -2181.63
-2181.73 -2181.73
-2182.63 -2182.63
-2184.67 -2184.67
-2187.65 -2187.65
-2184.72 -2184.72
-2187.56 -2187.56
-2185.86 -2185.86
-2186.13 -2186.13
-2189.84 -2189.84
-2189.77 -2189.77
-2222.54 -2222.54
-2190.86 -2190.86
-2207.04 -2207.04
-2278.37 -2278.37
-2225.83 -2225.83
-2248.07 -2248.07
-2376.02 -2376.02
-2331.09 -2331.09
-2312.13 -2312.14
 -2237.9  -2237.9
-2311.55 -2311.55
-2251.09 -2251.09
-2396.43 -2396.43
-2210.03 -2210.03
-2380.72 -2380.72
-2303.83 -2303.83
-2241.13 -2241.13
-2356.52 -2356.52
-2212.55 -2212.55
-2326.45 -2326.45
 -2299.1 -2299.11
-2329.27 -2329.27
-2257.63 -2257.63
-2345.66 -2345.66
-2391.72 -2391.72
-2219.25 -2219.25
-2243.26 -2243.27
-2244.34 -2244.34
-2332.23 -2332.23
-2256.93 -2256.93
 -2302.9  -2302.9
 -2263.6  -2263.6
-2379.67 -2379.67
-2346.15 -2346.15
-2300.47 -2300.48
-2275.34 -2275.35
-2231.13 -2231.13
   -2318    -2318
-2273.84 -2273.85
-2303.71 -2303.71
-2376.86 -2376.86
-2192.39 -2192.39
 -2293.1 -2293.11
-2196.26 -2196.26
-2210.49  -2210.5
-2191.07 -2191.07
-2190.92 -2190.93
-2190.88 -2190.88
-2192.84 -2192.85
-2247.92 -2247.92
-2271.51 -2271.51
-2376.76 -2376.77
-2360.77 -2360.77
-2328.18 -2328.19
-2343.67 -2343.67
-2351.84 -2351.84
-2349.75 -2349.75
-2241.09  -2241.1
-2247.17 -2247.17
-2346.49 -2346.49
-2253.33 -2253.33
-2263.37 -2263.37
-2210.83 -2210.83
-2259.61 -2259.61
-2209.31 -2209.31
-2292.53 -2292.54
   -2363    -2363
-2232.14 -2232.14
 -2225.6  -2225.6
-2275.19 -2275.19
-2243.29 -2243.29
-2280.83 -2280.83
-2217.43 -2217.43
-2212.94 -2212.94
-2301.52 -2301.52
-2230.69 -2230.69
-2347.36 -2347.37
-2344.72 -2344.72
-2202.87 -2202.87
-2255.35 -2255.35
-2200.59 -2200.59
-2199.04 -2199.04
-2196.07 -2196.07
-2193.97 -2193.97
-2193.52 -2193.52
-2196.57 -2196.57
-2196.47 -2196.48
-2198.22 -2198.22
-2191.44 -2191.44
-2191.11 -2191.11
-2192.71 -2192.71
-2189.48 -2189.48
-2192.46 -2192.47
-2189.18 -2189.18
-2187.03 -2187.03
-2188.62 -2188.62
-2189.98 -2189.98
-2186.94 -2186.94
-2188.77 -2188.77
-2185.49  -2185.5
-2185.31 -2185.31
-2183.31 -2183.32
-2183.27 -2183.27
-2185.25 -2185.26
-2185.36 -2185.36
-2186.56 -2186.56
-2186.73 -2186.73
 -2188.7  -2188.7
-2190.16 -2190.16
-2192.17 -2192.18
-2192.39 -2192.39
-2193.33 -2193.33
-2194.89  -2194.9
-2197.28 -2197.29
-2198.17 -2198.17
-2219.36 -2219.36
-2242.63 -2242.63
-2288.12 -2288.12
-2327.42 -2327.42
-2277.62 -2277.62
-2271.77 -2271.77
-2332.38 -2332.38
-2284.54 -2284.54
-2371.72 -2371.72
-2267.73 -2267.73
-2394.07 -2394.07
-2253.44 -2253.44
-2223.53 -2223.53
-2228.12 -2228.12
-2213.63 -2213.63
-2213.69 -2213.69
-2211.33 -2211.33
-2206.36 -2206.36
-2204.12 -2204.12
-2201.83 -2201.83
-2200.29 -2200.29
-2199.77 -2199.77
-2197.77 -2197.77
-2197.46 -2197.46
-2195.74 -2195.74
-2193.91 -2193.91
-2194.33 -2194.33
-2193.19 -2193.19
-2192.66 -2192.66
-2190.42 -2190.42
-2190.04 -2190.04
-2193.63 -2193.63
-2194.83 -2194.83
-2189.61 -2189.61
-2188.24 -2188.24
-2188.12 -2188.12
-2189.04 -2189.04
-2188.35 -2188.35
 -2191.3  -2191.3
-2188.18 -2188.19
-2191.26 -2191.26
-2188.07 -2188.07
-2188.18 -2188.18
-2191.19 -2191.19
-2189.57 -2189.57
-2194.45 -2194.45
-2344.87 -2344.87
-2379.38 -2379.38
-2274.77 -2274.77
-2215.51 -2215.51
-2205.07 -2205.07
-2372.18 -2372.18
-2331.87 -2331.87
-2293.46 -2293.46
-2271.75 -2271.75
-2303.34 -2303.35
-2295.09  -2295.1
-2232.94 -2232.94
-2358.35 -2358.35
-2356.92 -2356.92
-2268.09 -2268.09
-2322.71 -2322.71
-2374.79 -2374.79
-2343.47 -2343.47
 -2348.2 -2348.21
-2239.67 -2239.67
-2304.44 -2304.44
-2271.67 -2271.67
-2217.01 -2217.02
-2203.07 -2203.07
-2202.71 -2202.72
-2200.56 -2200.57
-2200.55 -2200.55
-2202.08 -2202.08
-2197.96 -2197.96
-2197.71 -2197.71
-2195.52 -2195.52
-2280.22 -2280.22
-2228.06 -2228.07
-2208.62 -2208.62
-2202.59 -2202.59
-2191.04 -2191.04
-2190.72 -2190.72
-2190.66 -2190.66
-2195.43 -2195.43
-2195.35 -2195.35
-2190.23 -2190.23
-2191.99 -2191.99
-2191.14 -2191.14
-2188.78 -2188.78
-2188.59 -2188.59
-2189.76 -2189.76
-2188.51 -2188.51
-2185.34 -2185.34
-2188.32 -2188.32
-2191.43 -2191.43
-2186.62 -2186.63
 -2188.5  -2188.5
-2191.59 -2191.59
 -2188.6  -2188.6
 -2188.6  -2188.6
 -2188.6  -2188.6
-2191.63 -2191.63
-2191.87 -2191.88
-2194.17 -2194.17
-2194.36 -2194.36
-2196.08 -2196.08
-2198.19 -2198.19
-2198.41 -2198.42
 -2200.2  -2200.2
-2204.75 -2204.75
-2206.63 -2206.63
   -2209 -2209.01
-2212.38 -2212.39
-2220.03 -2220.03
-2220.03 -2220.03
-2215.06 -2215.06
-2221.15 -2221.15
-2306.42 -2306.42
-2363.48 -2363.48
-2281.36 -2281.37
-2334.62 -2334.62
-2246.55 -2246.56
-2291.89  -2291.9
-2209.98 -2209.98
-2213.95 -2213.96
-2216.24 -2216.25
-2207.57 -2207.58
-2210.96 -2210.96
-2209.22 -2209.22
-2206.92 -2206.92
 -2209.7  -2209.7
-2203.32 -2203.32
-2201.31 -2201.31
-2200.95 -2200.95
-2200.81 -2200.82
-2199.39 -2199.39
-2202.54 -2202.54
-2199.01 -2199.01
-2197.05 -2197.05
-2193.82 -2193.82
-2195.56 -2195.56
-2198.55 -2198.55
-2198.55 -2198.55
 -2193.3  -2193.3
 -2193.4  -2193.4
-2193.16 -2193.16
-2191.13 -2191.13
 -2189.9  -2189.9
-2191.21 -2191.22
-2189.46 -2189.46
-2189.63 -2189.63
 -2189.5  -2189.5
-2189.36 -2189.36
-2189.43 -2189.43
-2194.38 -2194.38
-2196.32 -2196.32
 -2191.7  -2191.7
-2195.83 -2195.84
-2197.81 -2197.81
-2193.05 -2193.05
-2193.01 -2193.01
-2193.18 -2193.18
-2193.46 -2193.46
-2195.49 -2195.49
-2196.88 -2196.88
-2199.07 -2199.07
-2200.82 -2200.82
-2205.45 -2205.45
-2212.03 -2212.03
-2214.51 -2214.51
 -2219.7  -2219.7
-2221.78 -2221.78
 -2224.8  -2224.8
-2226.66 -2226.66
-2221.17 -2221.17
-2219.81 -2219.81
-2246.27 -2246.27
-2217.06 -2217.06
-2251.85 -2251.85
-2244.74 -2244.75
   -2246    -2246
-2292.32 -2292.33
-2351.25 -2351.25
-2396.39 -2396.39
-2333.66 -2333.67
-2322.78 -2322.78
-2213.11 -2213.12
-2208.28 -2208.28
-2211.21 -2211.21
-2214.01 -2214.01
-2214.01 -2214.01
-2193.22 -2193.22
-2200.71 -2200.71
-2204.32 -2204.33
-2279.73 -2279.74
-2204.19 -2204.19
-2202.14 -2202.15
-2205.17 -2205.17
-2206.83 -2206.84
-2201.72 -2201.73
-2203.64 -2203.64
-2204.84 -2204.84
-2204.84 -2204.84
-2199.72 -2199.72
-2203.23 -2203.23
-2199.44 -2199.44
-2199.62 -2199.62
-2213.55 -2213.56
-2195.66 -2195.67
-2196.18 -2196.18
-2196.08 -2196.08
-2196.18 -2196.18
-2199.21 -2199.22
   -2196 -2196.01
-2196.13 -2196.13
-2196.25 -2196.25
-2196.49 -2196.49
-2198.58 -2198.58
-2200.13 -2200.13
-2200.32 -2200.32
-2200.63 -2200.63
-2205.44 -2205.45
-2204.73 -2204.73
-2204.74 -2204.74
 -2207.8  -2207.8
-2209.24 -2209.24
 -2206.5  -2206.5
-2208.72 -2208.72
-2215.88 -2215.88
-2218.98 -2218.99
 -2222.6  -2222.6
-2245.46 -2245.46
 -2220.3  -2220.3
 -2296.7  -2296.7
-2219.96 -2219.96
 -2222.4  -2222.4
-2224.56 -2224.56
-2235.28 -2235.28
-2376.78 -2376.78
-2329.42 -2329.42
-2363.41 -2363.41
   -2254    -2254
-2326.68 -2326.68
-2318.44 -2318.44
-2226.27 -2226.27
-2229.26 -2229.26
-2232.09  -2232.1
-2213.39 -2213.39
-2209.81 -2209.81
-2212.07 -2212.07
 -2211.1 -2211.11
-2205.95 -2205.96
-2204.55 -2204.55
-2204.24 -2204.24
-2204.24 -2204.24
-2204.08 -2204.08
-2205.36 -2205.36
-2204.14 -2204.14
-2200.06 -2200.06
 -2200.8  -2200.8
-2200.52 -2200.52
-2203.43 -2203.43
-2199.72 -2199.72
-2201.06 -2201.06
-2197.71 -2197.72
-2196.04 -2196.04
-2195.95 -2195.95
-2195.87 -2195.87
-2195.76 -2195.76
-2198.75 -2198.75
-2200.47 -2200.47
-2204.55 -2204.55
-2195.78 -2195.78
-2198.92 -2198.92
-2199.48 -2199.48
-2199.28 -2199.28
 -2200.3  -2200.3
-2203.65 -2203.65
-2204.05 -2204.05
 -2207.1  -2207.1
-2207.74 -2207.74
-2213.21 -2213.22
-2209.02 -2209.02
-2213.23 -2213.23
-2210.08 -2210.08
-2214.99 -2214.99
-2224.58 -2224.59
-2216.89 -2216.89
-2216.32 -2216.32
-2335.67 -2335.67
-2265.33 -2265.33
-2306.41 -2306.41
-2220.77 -2220.77
-2263.59 -2263.59
-2383.23 -2383.24
-2223.17 -2223.17
-2398.42 -2398.43
-2230.01 -2230.02
-2245.32 -2245.32
-2304.92 -2304.93
-2258.09 -2258.09
-2270.65 -2270.66
-2237.21 -2237.21
-2292.92 -2292.92
 -2273.6  -2273.6
-2342.32 -2342.32
-2216.47 -2216.47
-2212.35 -2212.35
-2212.09 -2212.09
-2209.88 -2209.88
-2208.27 -2208.27
-2208.16 -2208.16
-2205.84 -2205.84
-2210.76 -2210.76
-2209.79 -2209.79
-2204.15 -2204.15
-2202.26 -2202.26
-2202.26 -2202.26
-2199.05 -2199.05
-2202.14 -2202.15
-2201.98 -2201.99
-2204.83 -2204.83
-2204.84 -2204.84
-2200.43 -2200.43
-2199.49 -2199.49
-2200.06 -2200.07
-2197.91 -2197.92
-2197.69 -2197.69
 -2195.7  -2195.7
-2195.66 -2195.67
-2195.72 -2195.72
-2198.79 -2198.79
-2197.72 -2197.72
-2202.87 -2202.87
-2199.18 -2199.18
-2199.43 -2199.43
-2201.31 -2201.31
-2206.22 -2206.22
-2203.47 -2203.47
-2204.87 -2204.87
-2207.98 -2207.98
-2206.96 -2206.96
 -2207.3  -2207.3
-2207.63 -2207.63
-2211.36 -2211.36
-2217.71 -2217.71
-2218.02 -2218.02
-2218.83 -2218.83
-2225.34 -2225.34
-2249.78 -2249.78
-2256.87 -2256.87
-2240.26 -2240.26
-2220.04 -2220.04
-2279.72 -2279.72
-2324.92 -2324.92
-2310.43 -2310.43
 -2385.5  -2385.5
-2394.33 -2394.33
-2264.45 -2264.46
-2238.64 -2238.64
-2219.59 -2219.59
-2219.22 -2219.23
-2214.37 -2214.38
-2212.24 -2212.24
-2212.23 -2212.23
-2212.23 -2212.23
-2215.29 -2215.29
-2208.79 -2208.79
-2208.67 -2208.67
-2206.63 -2206.63
-2205.24 -2205.24
-2206.21 -2206.21
-2209.29 -2209.29
-2204.66 -2204.66
-2204.42 -2204.42
-2202.45 -2202.46
-2207.16 -2207.16
-2202.29  -2202.3
-2202.02 -2202.03
-2199.95 -2199.95
-2198.64 -2198.64
-2198.44 -2198.44
-2196.29 -2196.29
-2197.93 -2197.93
-2195.94 -2195.95
   -2198    -2198
-2201.07 -2201.07
-2199.51 -2199.51
-2199.64 -2199.65
-2204.69 -2204.69
-2203.58 -2203.58
-2203.87 -2203.87
-2205.29 -2205.29
-2208.33 -2208.33
-2210.41 -2210.41
-2209.18 -2209.18
-2212.98 -2212.98
-2211.39 -2211.39
-2214.93 -2214.93
 -2212.1 -2212.11
-2238.43 -2238.43
-2217.92 -2217.92
-2366.99 -2366.99
 -2375.8  -2375.8
-2222.65 -2222.65
-2343.91 -2343.91
-2321.59 -2321.59
-2229.24 -2229.25
 -2361.2  -2361.2
-2403.91 -2403.91
-2219.13 -2219.13
-2269.88 -2269.89
-2393.08 -2393.09
-2363.22 -2363.22
-2210.81 -2210.81
-2312.36 -2312.36
 -2243.8  -2243.8
-2351.47 -2351.47
-2219.58 -2219.58
 -2227.4  -2227.4
-2199.76 -2199.76
-2315.58 -2315.59
-2347.33 -2347.33
-2245.71 -2245.71
-2356.83 -2356.84
-2198.81 -2198.82
-2220.08 -2220.08
-2196.93 -2196.94
-2201.68 -2201.68
-2196.71 -2196.71
-2194.67 -2194.67
-2196.93 -2196.94
-2201.72 -2201.72
-2196.82 -2196.82
-2201.67 -2201.67
-2198.36 -2198.36
-2204.09 -2204.09
-2206.02 -2206.02
-2202.49 -2202.49
-2281.93 -2281.93
-2293.01 -2293.01
-2230.42 -2230.43
-2209.39 -2209.39
-2218.93 -2218.94
-2304.41 -2304.41
-2209.77 -2209.77
-2341.62 -2341.62
-2330.35 -2330.35
 -2265.2  -2265.2
-2367.28 -2367.28
-2256.22 -2256.22
-2244.82 -2244.82
-2366.16 -2366.17
-2304.51 -2304.52
-2311.55 -2311.55
-2276.21 -2276.22
-2283.97 -2283.97
-2319.11 -2319.11
-2349.77 -2349.77
-2229.71 -2229.71
-2192.52 -2192.53
-2243.97 -2243.97
-2207.48 -2207.49
-2201.43 -2201.43
-2188.66 -2188.66
-2188.63 -2188.63
-2188.38 -2188.38
-2188.48 -2188.48
-2188.25 -2188.25
-2188.28 -2188.29
-2188.27 -2188.27
-2188.51 -2188.51
-2243.56 -2243.56
-2226.31 -2226.31
-2192.39 -2192.39
-2189.03 -2189.03
-2237.29 -2237.29
-2195.07 -2195.08
-2385.47 -2385.47
-2217.72 -2217.72
 -2293.4 -2293.41
-2374.77 -2374.77
-2215.31 -2215.31
-2289.06 -2289.06
-2281.71 -2281.71
-2202.83 -2202.83
-2297.97 -2297.98
-2272.47 -2272.47
-2329.66 -2329.66
-2210.51 -2210.51
-2225.81 -2225.81
-2311.09  -2311.1
-2213.22 -2213.22
-2221.31 -2221.31
-2322.55 -2322.56
-2365.37 -2365.37
-2268.59 -2268.59
-2370.55 -2370.56
-2284.52 -2284.52
-2225.75 -2225.75
-2205.37 -2205.37
-2333.67 -2333.67
-2352.85 -2352.85
-2333.44 -2333.44
-2359.31 -2359.31
-2393.17 -2393.17
-2400.75 -2400.76
 -2211.5  -2211.5
-2248.73 -2248.73
 -2237.4  -2237.4
-2389.68 -2389.68
-2351.24 -2351.24
-2338.86 -2338.86
-2292.13 -2292.13
-2350.04 -2350.05
